Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,ColE,ColF,ColG,ColH,ColI
8/17/1963,23,17,11,23,17,11,17,11
8/18/1963,22,17,12,22,17,12,17,12
8/19/1963,20,17,13,20,17,13,17,13
8/20/1963,21,17,13,21,17,13,17,13
8/21/1963,21,17,13,21,17,13,17,13
8/22/1963,21,17,13,21,17,13,17,13
8/23/1963,18,16,13,18,16,13,16,13
8/24/1963,19,16,13,19,16,13,16,13
8/25/1963,21,17,12,21,17,12,17,12
8/26/1963,22,17,13,22,17,13,17,13
8/27/1963,24,17,11,24,17,11,17,11
8/28/1963,23,18,13,23,18,13,18,13
8/29/1963,27,20,13,27,20,13,20,13
8/30/1963,23,18,13,23,18,13,18,13
8/31/1963,18,16,14,18,16,14,16,14
9/01/1963,19,17,15,19,17,15,17,15
9/02/1963,23,19,16,23,19,16,19,16
9/03/1963,27,20,13,27,20,13,20,13
9/04/1963,29,21,12,29,21,12,21,12
9/05/1963,23,18,13,23,18,13,18,13
9/06/1963,25,18,12,25,18,12,18,12
9/07/1963,26,19,13,26,19,13,19,13
9/08/1963,24,20,17,24,20,17,20,17
9/09/1963,31,22,14,31,22,14,22,14
9/10/1963,19,17,16,19,17,16,17,16
9/11/1963,24,20,16,24,20,16,20,16
9/12/1963,23,19,16,23,19,16,19,16
9/13/1963,20,17,14,20,17,14,17,14
9/14/1963,21,16,11,21,16,11,16,11
9/15/1963,16,13,12,16,13,12,13,12
9/16/1963,18,14,11,18,14,11,14,11
9/17/1963,19,13,8,19,13,8,13,8
9/18/1963,21,16,10,21,16,10,16,10
9/19/1963,23,16,9,23,16,9,16,9
9/20/1963,24,17,9,24,17,9,17,9
9/21/1963,20,17,13,20,17,13,17,13
9/22/1963,18,16,13,18,16,13,16,13
9/23/1963,16,14,11,16,14,11,14,11
9/24/1963,21,14,8,21,14,8,14,8
9/25/1963,23,17,10,23,17,10,17,10
9/26/1963,23,17,11,23,17,11,17,11
9/27/1963,26,19,13,26,19,13,19,13
9/28/1963,22,18,14,22,18,14,18,14
9/29/1963,23,18,13,23,18,13,18,13
9/30/1963,20,16,11,20,16,11,16,11
10/01/1963,21,17,13,21,17,13,17,13
10/02/1963,20,14,8,20,14,8,14,8
10/03/1963,17,14,12,17,14,12,14,12
10/04/1963,16,13,11,16,13,11,13,11
10/05/1963,16,13,10,16,13,10,13,10
10/06/1963,19,13,8,19,13,8,13,8
10/07/1963,19,13,7,19,13,7,13,7
10/08/1963,18,14,11,18,14,11,14,11
10/09/1963,19,14,11,19,14,11,14,11
10/10/1963,21,16,12,21,16,12,16,12
10/11/1963,18,16,13,18,16,13,16,13
10/12/1963,17,14,12,17,14,12,14,12
10/13/1963,17,15,13,17,15,13,15,13
10/14/1963,24,19,15,24,19,15,19,15
10/15/1963,22,18,14,22,18,14,18,14
10/16/1963,19,14,10,19,14,10,14,10
10/17/1963,13,11,10,13,11,10,11,10
10/18/1963,13,10,7,13,10,7,10,7
10/19/1963,12,7,3,12,7,3,7,3
10/20/1963,12,9,7,12,9,7,9,7
10/21/1963,19,15,11,19,15,11,15,11
10/22/1963,13,11,9,13,11,9,11,9
10/23/1963,12,10,8,12,10,8,10,8
10/24/1963,13,10,7,13,10,7,10,7
10/25/1963,10,8,4,10,8,4,8,4
10/26/1963,11,8,4,11,8,4,8,4
10/27/1963,13,8,3,13,8,3,8,3
10/28/1963,12,9,7,12,9,7,9,7
10/29/1963,12,9,6,12,9,6,9,6
10/30/1963,11,8,6,11,8,6,8,6
10/31/1963,14,10,6,14,10,6,10,6
11/01/1963,9,8,7,9,8,7,8,7
11/02/1963,12,9,6,12,9,6,9,6
11/03/1963,14,9,5,14,9,5,9,5
11/04/1963,11,8,6,11,8,6,8,6
11/05/1963,12,7,3,12,7,3,7,3
11/06/1963,8,7,6,8,7,6,7,6
11/07/1963,8,7,6,8,7,6,7,6
11/08/1963,11,9,6,11,9,6,9,6
11/09/1963,11,8,5,11,8,5,8,5
11/10/1963,11,8,4,11,8,4,8,4
11/11/1963,14,9,4,14,9,4,9,4
11/12/1963,12,10,8,12,10,8,10,8
11/13/1963,11,9,8,11,9,8,9,8
11/14/1963,11,8,6,11,8,6,8,6
11/15/1963,8,7,5,8,7,5,7,5
11/16/1963,9,7,6,9,7,6,7,6
11/17/1963,9,7,3,9,7,3,7,3
11/18/1963,7,5,3,7,5,3,5,3
11/19/1963,6,2,-1,6,2,-1,2,-1
11/20/1963,4,1,-1,4,1,-1,1,-1
11/21/1963,6,3,1,6,3,1,3,1
11/22/1963,11,7,4,11,7,4,7,4
11/23/1963,11,9,7,11,9,7,9,7
11/24/1963,10,8,7,10,8,7,8,7
11/25/1963,11,9,8,11,9,8,9,8
11/26/1963,12,9,6,12,9,6,9,6
11/27/1963,8,5,2,8,5,2,5,2
11/28/1963,6,2,-1,6,2,-1,2,-1
11/29/1963,7,3,0,7,3,0,3,0
11/30/1963,6,2,-2,6,2,-2,2,-2
12/01/1963,3,0,-3,3,0,-3,0,-3
12/02/1963,3,2,1,3,2,1,2,1
12/03/1963,6,2,-1,6,2,-1,2,-1
12/04/1963,7,4,2,7,4,2,4,2
12/05/1963,8,7,6,8,7,6,7,6
12/06/1963,7,5,3,7,5,3,5,3
12/07/1963,7,4,3,7,4,3,4,3
12/08/1963,6,4,2,6,4,2,4,2
12/09/1963,6,4,2,6,4,2,4,2
12/10/1963,4,1,-1,4,1,-1,1,-1
12/11/1963,3,0,-3,3,0,-3,0,-3
12/12/1963,4,1,-3,4,1,-3,1,-3
12/13/1963,2,0,-2,2,0,-2,0,-2
12/14/1963,6,4,2,6,4,2,4,2
12/15/1963,7,6,5,7,6,5,6,5
12/16/1963,8,7,5,8,7,5,7,5
12/17/1963,8,6,4,8,6,4,6,4
12/18/1963,8,4,0,8,4,0,4,0
12/19/1963,8,7,6,8,7,6,7,6
12/20/1963,7,6,4,7,6,4,6,4
12/21/1963,7,4,3,7,4,3,4,3
12/22/1963,8,6,4,8,6,4,6,4
12/23/1963,13,10,7,13,10,7,10,7
12/24/1963,12,8,4,12,8,4,8,4
12/25/1963,9,7,5,9,7,5,7,5
12/26/1963,7,6,4,7,6,4,6,4
12/27/1963,9,7,6,9,7,6,7,6
12/28/1963,9,8,7,9,8,7,8,7
12/29/1963,6,1,-1,6,1,-1,1,-1
12/30/1963,9,6,3,9,6,3,6,3
12/31/1963,13,11,9,13,11,9,11,9
1/01/1964,11,8,5,11,8,5,8,5
1/02/1964,7,4,2,7,4,2,4,2
1/03/1964,8,7,5,8,7,5,7,5
1/04/1964,7,4,1,7,4,1,4,1
1/05/1964,6,4,3,6,4,3,4,3
1/06/1964,8,4,0,8,4,0,4,0
1/07/1964,2,1,-1,2,1,-1,1,-1
1/08/1964,6,4,2,6,4,2,4,2
1/09/1964,4,2,1,4,2,1,2,1
1/10/1964,6,4,3,6,4,3,4,3
1/11/1964,7,4,2,7,4,2,4,2
1/12/1964,9,7,4,9,7,4,7,4
1/13/1964,6,4,3,6,4,3,4,3
1/14/1964,7,5,3,7,5,3,5,3
1/15/1964,10,6,3,10,6,3,6,3
1/16/1964,11,7,4,11,7,4,7,4
1/17/1964,5,3,2,5,3,2,3,2
1/18/1964,4,3,2,4,3,2,3,2
1/19/1964,7,4,1,7,4,1,4,1
1/20/1964,5,2,0,5,2,0,2,0
1/21/1964,4,2,0,4,2,0,2,0
1/22/1964,2,1,0,2,1,0,1,0
1/23/1964,4,2,0,4,2,0,2,0
1/24/1964,9,4,0,9,4,0,4,0
1/25/1964,8,6,3,8,6,3,6,3
1/26/1964,7,4,1,7,4,1,4,1
1/27/1964,8,6,4,8,6,4,6,4
1/28/1964,8,4,1,8,4,1,4,1
1/29/1964,8,6,4,8,6,4,6,4
1/30/1964,7,6,4,7,6,4,6,4
1/31/1964,9,7,5,9,7,5,7,5
2/01/1964,10,7,4,10,7,4,7,4
2/02/1964,9,6,2,9,6,2,6,2
2/03/1964,12,6,0,12,6,0,6,0
2/04/1964,11,6,1,11,6,1,6,1
2/05/1964,6,3,0,6,3,0,3,0
2/06/1964,7,2,-2,7,2,-2,2,-2
2/07/1964,5,1,-2,5,1,-2,1,-2
2/08/1964,7,2,-2,7,2,-2,2,-2
2/09/1964,9,7,4,9,7,4,7,4
2/10/1964,8,6,4,8,6,4,6,4
2/11/1964,7,3,0,7,3,0,3,0
2/12/1964,6,3,0,6,3,0,3,0
2/13/1964,8,6,3,8,6,3,6,3
2/14/1964,7,4,3,7,4,3,4,3
2/15/1964,7,6,4,7,6,4,6,4
2/16/1964,7,5,3,7,5,3,5,3
2/17/1964,8,7,6,8,7,6,7,6
2/18/1964,11,9,7,11,9,7,9,7
2/19/1964,10,7,3,10,7,3,7,3
2/20/1964,11,6,1,11,6,1,6,1
2/21/1964,10,5,0,10,5,0,5,0
2/22/1964,12,7,2,12,7,2,7,2
2/23/1964,11,6,1,11,6,1,6,1
2/24/1964,11,7,2,11,7,2,7,2
2/25/1964,11,6,0,11,6,0,6,0
2/26/1964,9,6,2,9,6,2,6,2
2/27/1964,11,4,-1,11,4,-1,4,-1
2/28/1964,8,6,4,8,6,4,6,4
2/29/1964,7,5,3,7,5,3,5,3
3/01/1964,11,7,4,11,7,4,7,4
3/02/1964,8,6,3,8,6,3,6,3
3/03/1964,7,5,3,7,5,3,5,3
3/04/1964,9,7,3,9,7,3,7,3
3/05/1964,9,6,3,9,6,3,6,3
3/06/1964,7,4,2,7,4,2,4,2
3/07/1964,8,4,1,8,4,1,4,1
3/08/1964,8,5,2,8,5,2,5,2
3/09/1964,7,4,2,7,4,2,4,2
3/10/1964,7,5,3,7,5,3,5,3
3/11/1964,9,6,2,9,6,2,6,2
3/12/1964,6,3,1,6,3,1,3,1
3/13/1964,8,4,0,8,4,0,4,0
3/14/1964,10,8,6,10,8,6,8,6
3/15/1964,11,9,6,11,9,6,9,6
3/16/1964,12,9,5,12,9,5,9,5
3/17/1964,9,7,5,9,7,5,7,5
3/18/1964,7,5,2,7,5,2,5,2
3/19/1964,9,4,-1,9,4,-1,4,-1
3/20/1964,9,6,3,9,6,3,6,3
3/21/1964,9,7,4,9,7,4,7,4
3/22/1964,11,7,2,11,7,2,7,2
3/23/1964,9,6,2,9,6,2,6,2
3/24/1964,9,5,1,9,5,1,5,1
3/25/1964,6,5,4,6,5,4,5,4
3/26/1964,9,7,4,9,7,4,7,4
3/27/1964,11,7,4,11,7,4,7,4
3/28/1964,18,10,3,18,10,3,10,3
3/29/1964,22,13,5,22,13,5,13,5
3/30/1964,17,12,7,17,12,7,12,7
3/31/1964,14,11,7,14,11,7,11,7
4/01/1964,11,7,3,11,7,3,7,3
4/02/1964,11,7,3,11,7,3,7,3
4/03/1964,14,8,1,14,8,1,8,1
4/04/1964,12,7,2,12,7,2,7,2
4/05/1964,9,7,4,9,7,4,7,4
4/06/1964,16,10,4,16,10,4,10,4
4/07/1964,17,12,6,17,12,6,12,6
4/08/1964,13,9,6,13,9,6,9,6
4/09/1964,11,9,8,11,9,8,9,8
4/10/1964,10,8,6,10,8,6,8,6
4/11/1964,10,7,4,10,7,4,7,4
4/12/1964,11,8,5,11,8,5,8,5
4/13/1964,11,8,6,11,8,6,8,6
4/14/1964,11,9,7,11,9,7,9,7
4/15/1964,8,6,3,8,6,3,6,3
4/16/1964,11,6,2,11,6,2,6,2
4/17/1964,12,6,1,12,6,1,6,1
4/18/1964,13,7,1,13,7,1,7,1
4/19/1964,16,9,3,16,9,3,9,3
4/20/1964,11,8,5,11,8,5,8,5
4/21/1964,10,8,5,10,8,5,8,5
4/22/1964,9,6,2,9,6,2,6,2
4/23/1964,14,9,4,14,9,4,9,4
4/24/1964,16,11,5,16,11,5,11,5
4/25/1964,11,9,7,11,9,7,9,7
4/26/1964,11,8,6,11,8,6,8,6
4/27/1964,11,8,6,11,8,6,8,6
4/28/1964,16,10,4,16,10,4,10,4
4/29/1964,13,9,4,13,9,4,9,4
4/30/1964,13,7,2,13,7,2,7,2
5/01/1964,11,8,5,11,8,5,8,5
5/02/1964,12,7,2,12,7,2,7,2
5/03/1964,13,9,6,13,9,6,9,6
5/04/1964,10,8,6,10,8,6,8,6
5/05/1964,11,8,4,11,8,4,8,4
5/06/1964,16,10,5,16,10,5,10,5
5/07/1964,14,10,7,14,10,7,10,7
5/08/1964,13,10,8,13,10,8,10,8
5/09/1964,14,11,9,14,11,9,11,9
5/10/1964,14,11,7,14,11,7,11,7
5/11/1964,17,10,4,17,10,4,10,4
5/12/1964,12,9,6,12,9,6,9,6
5/13/1964,13,8,3,13,8,3,8,3
5/14/1964,16,9,3,16,9,3,9,3
5/15/1964,18,10,3,18,10,3,10,3
5/16/1964,19,13,8,19,13,8,13,8
5/17/1964,17,13,9,17,13,9,13,9
5/18/1964,20,14,9,20,14,9,14,9
5/19/1964,21,16,11,21,16,11,16,11
5/20/1964,14,11,9,14,11,9,11,9
5/21/1964,13,10,7,13,10,7,10,7
5/22/1964,14,10,6,14,10,6,10,6
5/23/1964,18,11,4,18,11,4,11,4
5/24/1964,13,9,6,13,9,6,9,6
5/25/1964,18,10,3,18,10,3,10,3
5/26/1964,22,14,8,22,14,8,14,8
5/27/1964,24,17,9,24,17,9,17,9
5/28/1964,19,15,11,19,15,11,15,11
5/29/1964,19,14,9,19,14,9,14,9
5/30/1964,28,19,11,28,19,11,19,11
5/31/1964,31,22,13,31,22,13,22,13
6/01/1964,17,14,12,17,14,12,14,12
6/02/1964,19,14,9,19,14,9,14,9
6/03/1964,22,16,9,22,16,9,16,9
6/04/1964,18,16,13,18,16,13,16,13
6/05/1964,19,14,11,19,14,11,14,11
6/06/1964,18,14,12,18,14,12,14,12
6/07/1964,14,12,10,14,12,10,12,10
6/08/1964,12,10,8,12,10,8,10,8
6/09/1964,25,17,9,25,17,9,17,9
6/10/1964,16,13,12,16,13,12,13,12
6/11/1964,15,13,11,15,13,11,13,11
6/12/1964,18,14,11,18,14,11,14,11
6/13/1964,17,14,11,17,14,11,14,11
6/14/1964,22,17,12,22,17,12,17,12
6/15/1964,19,15,11,19,15,11,15,11
6/16/1964,13,11,10,13,11,10,11,10
6/17/1964,16,13,11,16,13,11,13,11
6/18/1964,14,12,10,14,12,10,12,10
6/19/1964,15,12,10,15,12,10,12,10
6/20/1964,18,14,11,18,14,11,14,11
6/21/1964,20,16,11,20,16,11,16,11
6/22/1964,25,18,11,25,18,11,18,11
6/23/1964,21,17,13,21,17,13,17,13
6/24/1964,18,14,11,18,14,11,14,11
6/25/1964,22,16,11,22,16,11,16,11
6/26/1964,18,14,11,18,14,11,14,11
6/27/1964,16,12,8,16,12,8,12,8
6/28/1964,17,12,8,17,12,8,12,8
6/29/1964,21,15,9,21,15,9,15,9
6/30/1964,23,17,11,23,17,11,17,11
7/01/1964,22,17,12,22,17,12,17,12
7/02/1964,16,14,12,16,14,12,14,12
7/03/1964,19,14,11,19,14,11,14,11
7/04/1964,20,16,12,20,16,12,16,12
7/05/1964,19,16,12,19,16,12,16,12
7/06/1964,23,18,14,23,18,14,18,14
7/07/1964,27,20,14,27,20,14,20,14
7/08/1964,19,16,12,19,16,12,16,12
7/09/1964,21,16,11,21,16,11,16,11
7/10/1964,26,19,13,26,19,13,19,13
7/11/1964,28,21,15,28,21,15,21,15
7/12/1964,29,23,17,29,23,17,23,17
7/13/1964,24,18,12,24,18,12,18,12
7/14/1964,17,14,12,17,14,12,14,12
7/15/1964,17,14,13,17,14,13,14,13
7/16/1964,19,16,13,19,16,13,16,13
7/17/1964,18,16,14,18,16,14,16,14
7/18/1964,19,16,12,19,16,12,16,12
7/19/1964,22,17,12,22,17,12,17,12
7/20/1964,17,14,12,17,14,12,14,12
7/21/1964,18,16,13,18,16,13,16,13
7/22/1964,19,16,13,19,16,13,16,13
7/23/1964,23,17,12,23,17,12,17,12
7/24/1964,26,19,12,26,19,12,19,12
7/25/1964,26,19,13,26,19,13,19,13
7/26/1964,26,19,13,26,19,13,19,13
7/27/1964,26,20,14,26,20,14,20,14
7/28/1964,28,22,16,28,22,16,22,16
7/29/1964,21,17,13,21,17,13,17,13
7/30/1964,18,14,12,18,14,12,14,12
7/31/1964,19,16,12,19,16,12,16,12
8/01/1964,19,16,13,19,16,13,16,13
8/02/1964,19,16,12,19,16,12,16,12
8/03/1964,19,17,14,19,17,14,17,14
8/04/1964,21,17,13,21,17,13,17,13
8/05/1964,22,17,13,22,17,13,17,13
8/06/1964,28,20,13,28,20,13,20,13
8/07/1964,24,19,15,24,19,15,19,15
8/08/1964,21,17,14,21,17,14,17,14
8/09/1964,21,17,14,21,17,14,17,14
8/10/1964,25,18,12,25,18,12,18,12
8/11/1964,29,21,13,29,21,13,21,13
8/12/1964,20,17,14,20,17,14,17,14
8/13/1964,17,14,12,17,14,12,14,12
8/14/1964,21,17,12,21,17,12,17,12
8/15/1964,21,16,11,21,16,11,16,11
8/16/1964,23,18,13,23,18,13,18,13
8/17/1964,22,17,12,22,17,12,17,12
8/18/1964,17,14,11,17,14,11,14,11
8/19/1964,18,14,11,18,14,11,14,11
8/20/1964,22,17,12,22,17,12,17,12
8/21/1964,23,18,13,23,18,13,18,13
8/22/1964,25,19,13,25,19,13,19,13
8/23/1964,27,20,14,27,20,14,20,14
8/24/1964,29,21,13,29,21,13,21,13
8/25/1964,19,17,13,19,17,13,17,13
8/26/1964,19,16,12,19,16,12,16,12
8/27/1964,14,13,12,14,13,12,13,12
8/28/1964,19,15,11,19,15,11,15,11
8/29/1964,18,15,11,18,15,11,15,11
8/30/1964,16,13,10,16,13,10,13,10
8/31/1964,18,13,9,18,13,9,13,9
9/01/1964,16,13,10,16,13,10,13,10
9/02/1964,16,14,12,16,14,12,14,12
9/03/1964,20,14,9,20,14,9,14,9
9/04/1964,23,18,12,23,18,12,18,12
9/05/1964,17,13,10,17,13,10,13,10
9/06/1964,17,14,11,17,14,11,14,11
9/07/1964,16,14,11,16,14,11,14,11
9/08/1964,17,14,11,17,14,11,14,11
9/09/1964,19,13,7,19,13,7,13,7
9/10/1964,21,16,10,21,16,10,16,10
9/11/1964,24,18,11,24,18,11,18,11
9/12/1964,25,17,9,25,17,9,17,9
9/13/1964,21,16,10,21,16,10,16,10
9/14/1964,21,16,12,21,16,12,16,12
9/15/1964,21,17,12,21,17,12,17,12
9/16/1964,23,18,12,23,18,12,18,12
9/17/1964,17,14,11,17,14,11,14,11
9/18/1964,18,14,10,18,14,10,14,10
9/19/1964,17,14,12,17,14,12,14,12
9/20/1964,16,13,10,16,13,10,13,10
9/21/1964,16,13,11,16,13,11,13,11
9/22/1964,18,16,13,18,16,13,16,13
9/23/1964,21,16,11,21,16,11,16,11
9/24/1964,22,17,11,22,17,11,17,11
9/25/1964,15,12,10,15,12,10,12,10
9/26/1964,19,14,10,19,14,10,14,10
9/27/1964,20,14,9,20,14,9,14,9
9/28/1964,13,11,9,13,11,9,11,9
9/29/1964,14,13,12,14,13,12,13,12
9/30/1964,16,13,11,16,13,11,13,11
10/01/1964,17,13,9,17,13,9,13,9
10/02/1964,14,12,11,14,12,11,12,11
10/03/1964,17,12,7,17,12,7,12,7
10/04/1964,22,16,10,22,16,10,16,10
10/05/1964,23,17,11,23,17,11,17,11
10/06/1964,22,15,8,22,15,8,15,8
10/07/1964,18,13,9,18,13,9,13,9
10/08/1964,17,14,13,17,14,13,14,13
10/09/1964,15,14,12,15,14,12,14,12
10/10/1964,17,13,9,17,13,9,13,9
10/11/1964,23,16,8,23,16,8,16,8
10/12/1964,21,16,11,21,16,11,16,11
10/13/1964,17,14,11,17,14,11,14,11
10/14/1964,14,12,10,14,12,10,12,10
10/15/1964,12,10,7,12,10,7,10,7
10/16/1964,12,10,7,12,10,7,10,7
10/17/1964,13,9,6,13,9,6,9,6
10/18/1964,18,12,6,18,12,6,12,6
10/19/1964,20,14,8,20,14,8,14,8
10/20/1964,17,11,5,17,11,5,11,5
10/21/1964,16,11,6,16,11,6,11,6
10/22/1964,15,9,4,15,9,4,9,4
10/23/1964,14,9,5,14,9,5,9,5
10/24/1964,12,10,9,12,10,9,10,9
10/25/1964,11,8,5,11,8,5,8,5
10/26/1964,11,7,3,11,7,3,7,3
10/27/1964,13,9,5,13,9,5,9,5
10/28/1964,17,13,9,17,13,9,13,9
10/29/1964,14,11,7,14,11,7,11,7
10/30/1964,14,13,11,14,13,11,13,11
10/31/1964,13,11,9,13,11,9,11,9
11/01/1964,13,10,7,13,10,7,10,7
11/02/1964,13,9,5,13,9,5,9,5
11/03/1964,11,9,8,11,9,8,9,8
11/04/1964,11,9,7,11,9,7,9,7
11/05/1964,9,7,6,9,7,6,7,6
11/06/1964,9,6,3,9,6,3,6,3
11/07/1964,9,8,6,9,8,6,8,6
11/08/1964,7,6,4,7,6,4,6,4
11/09/1964,7,6,4,7,6,4,6,4
11/10/1964,9,7,4,9,7,4,7,4
11/11/1964,8,6,3,8,6,3,6,3
11/12/1964,6,4,3,6,4,3,4,3
11/13/1964,5,3,1,5,3,1,3,1
11/14/1964,6,3,0,6,3,0,3,0
11/15/1964,8,4,1,8,4,1,4,1
11/16/1964,8,4,1,8,4,1,4,1
11/17/1964,4,2,0,4,2,0,2,0
11/18/1964,5,3,2,5,3,2,3,2
11/19/1964,4,3,2,4,3,2,3,2
11/20/1964,3,2,1,3,2,1,2,1
11/21/1964,7,3,1,7,3,1,3,1
11/22/1964,8,5,2,8,5,2,5,2
11/23/1964,11,9,8,11,9,8,9,8
11/24/1964,11,8,6,11,8,6,8,6
11/25/1964,7,6,4,7,6,4,6,4
11/26/1964,5,2,0,5,2,0,2,0
11/27/1964,2,1,1,2,1,1,1,1
11/28/1964,4,2,1,4,2,1,2,1
11/29/1964,13,8,2,13,8,2,8,2
11/30/1964,12,11,10,12,11,10,11,10
12/01/1964,12,11,9,12,11,9,11,9
12/02/1964,9,8,6,9,8,6,8,6
12/03/1964,9,6,3,9,6,3,6,3
12/04/1964,6,3,0,6,3,0,3,0
12/05/1964,5,3,1,5,3,1,3,1
12/06/1964,7,2,-2,7,2,-2,2,-2
12/07/1964,9,7,4,9,7,4,7,4
12/08/1964,11,9,6,11,9,6,9,6
12/09/1964,8,7,5,8,7,5,7,5
12/10/1964,9,6,2,9,6,2,6,2
12/11/1964,6,3,1,6,3,1,3,1
12/12/1964,6,4,2,6,4,2,4,2
12/13/1964,7,5,3,7,5,3,5,3
12/14/1964,3,2,1,3,2,1,2,1
12/15/1964,4,0,-6,4,0,-6,0,-6
12/16/1964,-7,-10,-12,-7,-10,-12,-10,-12
12/17/1964,-5,-8,-11,-5,-8,-11,-8,-11
12/18/1964,-2,-4,-7,-2,-4,-7,-4,-7
12/19/1964,2,0,-2,2,0,-2,0,-2
12/20/1964,4,2,1,4,2,1,2,1
12/21/1964,4,3,2,4,3,2,3,2
12/22/1964,5,3,1,5,3,1,3,1
12/23/1964,4,2,1,4,2,1,2,1
12/24/1964,3,2,0,3,2,0,2,0
12/25/1964,2,-1,-4,2,-1,-4,-1,-4
12/26/1964,8,4,2,8,4,2,4,2
12/27/1964,6,3,1,6,3,1,3,1
12/28/1964,3,1,0,3,1,0,1,0
12/29/1964,3,1,0,3,1,0,1,0
12/30/1964,2,1,-1,2,1,-1,1,-1
12/31/1964,2,0,-2,2,0,-2,0,-2
1/01/1965,6,3,0,6,3,0,3,0
1/02/1965,9,4,1,9,4,1,4,1
1/03/1965,2,1,-1,2,1,-1,1,-1
1/04/1965,3,1,0,3,1,0,1,0
1/05/1965,7,3,1,7,3,1,3,1
1/06/1965,4,2,1,4,2,1,2,1
1/07/1965,3,2,1,3,2,1,2,1
1/08/1965,5,3,2,5,3,2,3,2
1/09/1965,4,2,0,4,2,0,2,0
1/10/1965,7,4,2,7,4,2,4,2
1/11/1965,4,2,1,4,2,1,2,1
1/12/1965,6,3,2,6,3,2,3,2
1/13/1965,7,4,3,7,4,3,4,3
1/14/1965,12,9,7,12,9,7,9,7
1/15/1965,7,6,4,7,6,4,6,4
1/16/1965,5,4,3,5,4,3,4,3
1/17/1965,5,3,2,5,3,2,3,2
1/18/1965,4,2,1,4,2,1,2,1
1/19/1965,9,6,3,9,6,3,6,3
1/20/1965,8,7,6,8,7,6,7,6
1/21/1965,7,5,3,7,5,3,5,3
1/22/1965,6,3,2,6,3,2,3,2
1/23/1965,4,2,1,4,2,1,2,1
1/24/1965,7,5,3,7,5,3,5,3
1/25/1965,4,2,1,4,2,1,2,1
1/26/1965,8,6,3,8,6,3,6,3
1/27/1965,9,8,6,9,8,6,8,6
1/28/1965,11,9,8,11,9,8,9,8
1/29/1965,9,8,7,9,8,7,8,7
1/30/1965,11,7,3,11,7,3,7,3
1/31/1965,8,5,2,8,5,2,5,2
2/01/1965,8,4,1,8,4,1,4,1
2/02/1965,6,3,1,6,3,1,3,1
2/03/1965,7,6,4,7,6,4,6,4
2/04/1965,11,9,6,11,9,6,9,6
2/05/1965,9,6,3,9,6,3,6,3
2/06/1965,7,4,2,7,4,2,4,2
2/07/1965,8,6,4,8,6,4,6,4
2/08/1965,10,8,5,10,8,5,8,5
2/09/1965,7,4,2,7,4,2,4,2
2/10/1965,6,4,1,6,4,1,4,1
2/11/1965,7,3,1,7,3,1,3,1
2/12/1965,8,6,4,8,6,4,6,4
2/13/1965,8,6,3,8,6,3,6,3
2/14/1965,7,4,3,7,4,3,4,3
2/15/1965,8,7,6,8,7,6,7,6
2/16/1965,10,8,7,10,8,7,8,7
2/17/1965,14,11,9,14,11,9,11,9
2/18/1965,11,7,4,11,7,4,7,4
2/19/1965,11,9,6,11,9,6,9,6
2/20/1965,9,6,3,9,6,3,6,3
2/21/1965,5,3,1,5,3,1,3,1
2/22/1965,7,4,1,7,4,1,4,1
2/23/1965,7,4,1,7,4,1,4,1
2/24/1965,11,7,3,11,7,3,7,3
2/25/1965,14,9,4,14,9,4,9,4
2/26/1965,9,8,7,9,8,7,8,7
2/27/1965,10,7,3,10,7,3,7,3
2/28/1965,8,4,1,8,4,1,4,1
3/01/1965,11,7,2,11,7,2,7,2
3/02/1965,17,11,4,17,11,4,11,4
3/03/1965,20,14,9,20,14,9,14,9
3/04/1965,19,12,6,19,12,6,12,6
3/05/1965,18,12,7,18,12,7,12,7
3/06/1965,17,11,5,17,11,5,11,5
3/07/1965,16,9,3,16,9,3,9,3
3/08/1965,16,9,3,16,9,3,9,3
3/09/1965,16,11,5,16,11,5,11,5
3/10/1965,18,12,7,18,12,7,12,7
3/11/1965,18,11,4,18,11,4,11,4
3/12/1965,18,12,7,18,12,7,12,7
3/13/1965,17,10,3,17,10,3,10,3
3/14/1965,16,9,3,16,9,3,9,3
3/15/1965,12,8,3,12,8,3,8,3
3/16/1965,7,5,1,7,5,1,5,1
3/17/1965,8,4,0,8,4,0,4,0
3/18/1965,8,3,-1,8,3,-1,3,-1
3/19/1965,11,4,-2,11,4,-2,4,-2
3/20/1965,11,8,5,11,8,5,8,5
3/21/1965,10,8,6,10,8,6,8,6
3/22/1965,12,8,4,12,8,4,8,4
3/23/1965,11,6,0,11,6,0,6,0
3/24/1965,8,3,-1,8,3,-1,3,-1
3/25/1965,6,3,1,6,3,1,3,1
3/26/1965,6,4,3,6,4,3,4,3
3/27/1965,10,4,-1,10,4,-1,4,-1
3/28/1965,8,7,5,8,7,5,7,5
3/29/1965,12,9,6,12,9,6,9,6
3/30/1965,14,10,6,14,10,6,10,6
3/31/1965,15,10,5,15,10,5,10,5
4/01/1965,7,6,4,7,6,4,6,4
4/02/1965,8,6,3,8,6,3,6,3
4/03/1965,13,8,3,13,8,3,8,3
4/04/1965,15,9,3,15,9,3,9,3
4/05/1965,10,7,4,10,7,4,7,4
4/06/1965,8,4,2,8,4,2,4,2
4/07/1965,13,8,4,13,8,4,8,4
4/08/1965,14,9,4,14,9,4,9,4
